date,sales_rep_id,total_sales_amount,deals_closed,customer_satisfaction_score
2022-10-09,REP-462,459342.52,26,4.0
2023-04-23,REP-719,140022.35,45,1.3
2022-02-16,REP-574,447125.62,50,2.8
2022-11-19,REP-421,446223.34,5,1.2
2022-05-06,REP-362,360024.82,34,3.3
2022-12-16,REP-232,368479.63,34,2.0
2022-01-25,REP-754,280618.41,6,1.0
2022-04-12,REP-575,392646.66,19,2.7
2022-10-18,REP-425,318745.96,44,2.1
2022-05-10,REP-835,200781.28,31,2.5
2023-01-23,REP-958,287459.86,49,3.2
2022-12-26,REP-836,497977.79,32,4.6
2022-02-10,REP-937,179766.31,44,3.4
2022-06-23,REP-179,174288.92,31,2.1
2023-01-23,REP-944,352847.26,19,3.2
2022-10-01,REP-348,10400.69,21,3.3
2022-06-21,REP-233,308757.67,37,1.1
2023-04-01,REP-635,207471.48,21,1.5
2022-07-17,REP-240,51499.19,10,1.7
2022-04-10,REP-259,296934.2,3,2.1
2023-04-18,REP-333,356988.04,31,2.2
2023-01-13,REP-566,247329.87,6,3.7
2022-02-04,REP-558,488229.69,48,4.8
2022-06-17,REP-177,63490.42,29,1.6
2022-05-30,REP-782,375198.75,18,1.8
2022-05-22,REP-311,406632.74,29,2.9
2023-01-11,REP-239,299512.29,12,3.3
2022-12-06,REP-617,204811.18,6,2.2
2022-12-03,REP-948,311396.75,19,4.1
2022-06-08,REP-237,147098.9,7,3.9
2022-10-18,REP-839,362309.86,22,3.9
2022-11-29,REP-600,178722.87,24,2.2
2023-02-13,REP-957,397214.03,30,1.9
2022-06-14,REP-646,446441.29,31,2.4
2022-11-23,REP-171,298598.96,20,1.7
2022-12-28,REP-269,185862.0,48,4.6
2022-09-04,REP-351,350816.25,29,4.1
2022-11-16,REP-580,461203.29,15,3.2
2022-08-28,REP-271,328612.88,25,2.5
2022-01-30,REP-738,356564.22,11,2.4
2022-08-24,REP-455,105575.93,21,1.3
2022-06-06,REP-659,247796.44,36,3.4
2022-07-27,REP-788,55522.42,28,2.2
2022-04-15,REP-892,278724.93,31,1.6
2022-01-13,REP-972,12711.34,45,4.3
2023-04-05,REP-443,426538.08,46,3.2
2023-01-24,REP-124,58048.09,15,4.2
2022-07-27,REP-667,227817.87,46,1.2
2022-06-13,REP-969,214251.11,23,4.0
2022-07-05,REP-750,139518.7,20,3.7
2022-03-18,REP-517,208497.09,17,3.2
2023-01-23,REP-602,73987.51,3,1.2
2023-03-14,REP-769,386536.3,37,4.3
2022-07-21,REP-367,424613.23,24,4.9
2022-01-23,REP-132,103501.07,17,4.3
2022-12-28,REP-167,229633.13,19,2.2
2023-04-29,REP-946,257300.55,50,1.8
2023-01-22,REP-798,397980.33,10,4.5
2023-02-23,REP-980,489192.65,10,3.1
2022-03-02,REP-176,51710.28,17,2.1
2022-10-09,REP-998,5515.07,10,4.8
2022-08-05,REP-487,98161.5,19,2.0
2023-03-06,REP-389,339033.17,46,3.9
2022-12-31,REP-960,192015.28,31,1.8
2023-04-09,REP-187,198907.33,12,3.2
2022-06-07,REP-951,199868.97,49,3.2
2022-12-17,REP-300,76771.9,24,4.5
2023-01-17,REP-256,25149.18,2,3.9
2022-07-27,REP-522,38438.54,39,1.6
2022-06-03,REP-495,38274.38,21,3.9
2022-01-16,REP-759,202651.68,37,4.8
2023-03-26,REP-856,491192.38,39,3.1
2023-01-15,REP-269,93318.1,23,1.8
2022-11-03,REP-982,485586.59,22,1.7
2022-03-10,REP-872,185408.7,16,1.3
2022-09-14,REP-611,451708.07,14,2.2
2022-09-03,REP-558,132843.15,20,1.8
2022-09-16,REP-789,49076.51,34,2.9
2022-09-16,REP-387,438417.23,37,3.2
2022-08-10,REP-537,147385.67,21,4.7
2023-03-25,REP-174,32183.43,9,4.1
2022-04-06,REP-214,194896.31,45,3.6
2022-06-26,REP-469,258021.56,3,4.7
2022-11-19,REP-514,178245.6,30,1.5
2022-10-01,REP-659,222836.36,31,1.5
2023-03-03,REP-336,81192.92,14,2.4
2023-01-30,REP-985,70917.78,27,2.4
2022-07-04,REP-401,310392.99,14,2.4
2022-03-26,REP-160,414625.81,47,2.4
2022-04-23,REP-607,402599.35,4,2.2
2022-06-06,REP-969,186659.13,24,2.6
2022-08-07,REP-829,219253.5,47,1.1
2023-02-04,REP-240,472956.37,12,3.2
2022-01-18,REP-148,353167.09,50,1.4
2022-07-13,REP-196,265286.11,41,1.1
2022-12-09,REP-910,95421.46,36,1.8
2022-06-11,REP-317,33453.99,2,2.6
2022-06-26,REP-263,34744.44,37,1.3
2022-12-26,REP-562,325467.4,45,3.5
2022-03-09,REP-574,419625.86,26,2.2
2023-02-17,REP-365,195478.99,32,1.6
2022-02-12,REP-304,255018.98,2,2.9
2023-04-05,REP-497,250652.39,20,2.0
2023-03-09,REP-267,488011.02,10,1.6
2023-03-08,REP-531,76251.99,11,3.9
2022-09-10,REP-855,493759.92,4,4.8
2023-01-20,REP-772,466904.59,31,1.2
2022-10-01,REP-297,474982.92,35,4.4
2023-02-22,REP-358,307745.16,47,2.8
2022-01-05,REP-225,429105.18,22,4.3
2022-04-16,REP-459,49521.49,6,3.9
2022-12-29,REP-884,220694.3,36,4.7
2023-03-30,REP-237,288619.73,27,1.3
2022-10-21,REP-276,368705.95,13,1.5
2022-11-28,REP-897,488237.29,38,2.3
2022-06-21,REP-587,225993.26,47,1.3
2023-01-02,REP-465,103460.09,31,1.7
2022-07-25,REP-902,180336.98,38,1.1
2022-01-07,REP-951,53769.84,44,1.8
2022-07-05,REP-120,42395.78,49,4.0
2022-12-28,REP-858,325107.93,47,3.4
2023-03-28,REP-476,277398.2,20,4.3
2022-04-24,REP-519,151736.0,24,1.4
2023-03-05,REP-524,431278.66,35,3.3
2022-06-10,REP-399,92645.75,23,4.8
2022-01-22,REP-114,19414.84,5,4.9
2022-12-28,REP-866,329209.74,11,3.7
2022-08-30,REP-577,166808.8,45,3.2
2022-06-07,REP-918,309520.92,1,4.9
2022-12-02,REP-557,319578.77,47,4.3
2022-03-04,REP-358,473880.07,37,1.8
2023-03-28,REP-712,210609.87,48,3.0
2022-05-07,REP-711,360621.48,49,2.8
2022-09-09,REP-939,415339.76,35,1.9
2022-07-14,REP-161,164944.49,24,2.5
2023-01-05,REP-680,390182.97,50,4.3
2022-05-16,REP-801,288021.6,6,3.6
2022-03-05,REP-118,474870.4,24,3.4
2022-07-25,REP-848,44655.22,16,3.1
2023-02-16,REP-682,46355.43,4,4.1
2023-03-16,REP-336,227233.61,36,4.0
2022-10-14,REP-180,106248.25,13,4.4
2022-07-07,REP-592,178751.49,50,2.7
2022-12-09,REP-119,431473.94,21,3.7
2022-05-08,REP-741,414070.19,31,2.1
2022-07-03,REP-280,477059.67,19,2.6
2022-05-06,REP-892,321816.7,32,2.1
2022-10-10,REP-402,300914.09,16,3.4
2022-11-01,REP-846,373654.08,14,4.9
2022-09-26,REP-727,182819.52,27,3.6
2023-02-26,REP-355,491144.28,6,2.8
2022-04-18,REP-941,147148.12,11,1.2
2022-12-31,REP-911,117109.64,42,2.6
2022-11-03,REP-699,321827.08,12,2.9
2022-06-09,REP-153,375993.85,16,2.5
2023-03-07,REP-794,135520.26,24,4.3
2022-11-28,REP-891,296568.38,2,2.3
2022-07-09,REP-444,35087.49,46,4.2
2022-09-23,REP-335,286585.8,37,2.9
2022-06-08,REP-930,326171.7,47,1.7
2022-05-23,REP-852,292070.95,47,1.9
2022-02-01,REP-648,208597.41,5,2.6
2022-09-20,REP-622,385542.56,41,1.2
2023-01-17,REP-267,119483.46,3,1.1
2022-07-17,REP-402,128698.44,15,1.9
2022-10-29,REP-655,79465.88,12,4.5
2022-07-27,REP-908,281975.67,32,2.9
2022-11-05,REP-680,471862.18,48,3.1
2022-01-15,REP-109,112550.83,6,2.6
2023-04-27,REP-826,364629.21,5,4.5
2022-07-01,REP-747,476379.1,10,2.5
2022-01-13,REP-389,344939.22,21,1.5
2022-12-24,REP-209,285729.65,34,3.4
2022-06-10,REP-923,230898.83,8,3.9
2022-01-29,REP-789,465055.76,32,1.9
2022-06-24,REP-763,402707.28,28,3.8
2023-02-18,REP-633,216103.65,41,1.2
2022-12-23,REP-697,99508.93,17,4.5
2022-01-13,REP-634,227279.72,49,4.2
2023-03-29,REP-200,131635.37,4,3.8
2022-02-21,REP-260,177807.49,15,4.7
2022-05-07,REP-463,204072.5,31,1.9
2022-03-13,REP-527,420424.82,47,3.7
2022-07-07,REP-934,147575.68,47,2.8
2023-01-08,REP-824,126605.4,48,4.2
2023-01-09,REP-892,25571.54,31,3.3
2023-02-22,REP-112,269920.88,40,3.7
2022-09-29,REP-968,367885.6,33,4.7
2023-04-24,REP-371,31916.4,7,4.1
2022-06-26,REP-976,221592.47,23,2.6
2023-04-10,REP-494,301386.78,50,2.3
2023-03-30,REP-927,413600.07,39,4.4
2022-11-01,REP-741,49400.0,3,4.2
2023-02-16,REP-328,88765.88,43,4.7
2022-04-15,REP-197,11066.7,32,2.0
2022-08-12,REP-658,133713.07,33,4.0
2022-04-20,REP-529,221625.69,46,2.8
2022-09-06,REP-375,481552.86,8,4.0
2022-01-17,REP-367,471275.36,3,1.2
2023-02-10,REP-264,164703.24,14,2.5
2023-02-15,REP-543,126696.32,19,3.5
2022-01-29,REP-619,175547.65,42,4.6
2022-02-24,REP-915,143708.07,5,4.0
2022-05-22,REP-885,66291.95,39,4.5
2022-04-18,REP-121,299439.7,30,2.3
2023-03-19,REP-714,22379.95,6,4.8
2022-12-04,REP-561,60225.67,22,3.4
2023-02-11,REP-575,35348.84,46,1.5
2022-03-20,REP-648,409047.62,11,3.2
2022-11-19,REP-749,382032.45,28,4.1
2022-08-23,REP-786,18244.0,11,2.8
2023-03-08,REP-427,433898.99,33,2.3
2022-07-30,REP-619,106816.89,13,1.2
2022-07-08,REP-247,435757.28,12,2.9
2022-05-14,REP-508,65110.03,20,3.9
2022-12-24,REP-246,191569.51,20,1.3
2022-01-04,REP-676,481880.18,15,2.4
2023-01-08,REP-499,232865.07,28,2.4
2022-04-12,REP-402,267684.51,37,1.9
2022-10-24,REP-385,483485.28,32,3.2
2022-02-05,REP-739,458833.25,39,3.3
2022-08-03,REP-752,251694.79,29,4.8
2023-03-23,REP-566,488823.71,38,4.2
2022-06-21,REP-620,74770.24,18,3.9
2022-09-15,REP-748,165469.68,50,2.1
2022-10-06,REP-653,36811.13,25,3.5
2022-07-31,REP-982,167825.7,46,1.3
2023-04-24,REP-579,478672.88,11,4.9
2022-08-21,REP-323,185692.62,9,1.3
2022-03-12,REP-858,381575.13,37,3.0
2023-04-26,REP-970,334771.21,3,4.2
2022-10-18,REP-168,285021.88,3,2.5
2022-12-22,REP-379,355080.96,35,3.9
2022-11-23,REP-788,422146.13,32,4.4
2022-04-24,REP-974,238866.86,39,2.0
2023-03-01,REP-589,497648.73,39,3.3
2022-07-27,REP-704,402564.43,25,4.2
2023-03-06,REP-332,174201.55,26,4.0
2022-03-19,REP-555,352687.53,36,3.8
2022-11-24,REP-115,337390.39,45,1.8
2022-08-05,REP-732,156126.61,4,3.9
2023-04-11,REP-169,20125.74,23,2.1
2022-01-05,REP-963,408821.09,34,4.8
2022-01-10,REP-161,321802.77,43,1.3
2023-02-05,REP-770,152174.91,46,3.9
2022-05-16,REP-514,336144.36,21,1.4
2023-02-09,REP-619,482995.71,22,4.1
2022-10-25,REP-764,198445.56,48,4.6
2022-11-15,REP-458,240740.52,48,3.7
2022-03-17,REP-840,218465.21,46,3.2
2022-08-25,REP-113,94633.37,26,4.3
2022-06-21,REP-409,424581.77,22,2.5
2022-11-14,REP-188,166331.26,40,2.3
2022-11-09,REP-926,137451.99,5,2.7
2022-07-24,REP-876,92838.05,37,5.0
2022-02-25,REP-321,257163.7,48,2.0
2022-01-15,REP-963,188171.11,17,1.9
2022-05-16,REP-931,90880.86,26,4.3
2023-01-19,REP-262,341429.87,45,3.6
2023-03-18,REP-742,236120.66,47,3.0
2022-04-24,REP-262,110779.66,24,2.9
2022-10-22,REP-546,262813.65,34,2.2
2022-12-05,REP-453,388955.72,19,2.9
2023-01-18,REP-929,96802.89,40,2.1
2022-02-04,REP-577,287160.66,35,3.3
2022-01-13,REP-868,273493.73,20,2.3
2022-08-31,REP-922,395167.48,2,2.9
2022-10-06,REP-549,445099.79,43,1.9
2022-08-31,REP-389,182845.37,2,3.3
2022-03-14,REP-470,303449.37,33,5.0
2022-06-04,REP-909,359999.16,40,4.3
2022-08-22,REP-101,137168.97,17,3.4
2022-01-18,REP-796,441550.81,21,1.4
2023-03-08,REP-569,429875.56,2,2.2
2023-01-02,REP-647,373037.55,18,1.7
2023-03-05,REP-489,88126.64,7,3.2
2023-01-23,REP-190,395983.23,37,4.9
2022-08-31,REP-842,44574.08,32,1.9
2023-02-01,REP-871,484600.95,9,2.3
2023-04-18,REP-839,40563.36,25,3.5
2022-06-23,REP-200,276789.14,40,3.5
2022-06-28,REP-912,39976.79,45,3.2
2022-11-06,REP-135,257970.87,42,2.0
2022-11-06,REP-672,230937.52,16,1.0
2022-12-10,REP-454,161770.49,45,3.5
2022-06-27,REP-965,455321.95,34,3.9
2023-04-07,REP-501,143490.24,37,1.7
2022-03-29,REP-931,49036.5,35,3.2
2022-11-15,REP-938,205157.93,36,2.7
2022-12-08,REP-681,133993.23,25,2.5
2023-04-03,REP-411,203813.86,2,1.6
2023-02-15,REP-426,112194.26,35,2.0
2022-11-14,REP-673,141414.01,39,4.2
2022-09-25,REP-842,147871.8,25,1.9
2022-09-19,REP-856,172041.0,20,3.0
2022-10-25,REP-931,67385.95,46,1.3
2023-03-07,REP-931,293475.02,5,1.2
2022-09-27,REP-181,196105.15,14,2.4
2023-02-25,REP-751,465420.3,41,2.7
2022-08-23,REP-519,253646.54,8,2.6
2022-05-19,REP-869,347210.28,23,2.0
2023-02-09,REP-630,379580.11,26,3.3
2022-06-02,REP-754,499905.71,18,5.0
2022-08-04,REP-446,219515.42,19,3.9
2022-09-14,REP-262,54391.53,36,4.1
2022-06-30,REP-357,250856.82,20,2.3
2023-03-07,REP-108,486899.65,50,2.3
2022-12-31,REP-426,417089.66,23,2.7
2022-08-18,REP-946,481563.93,2,2.0
2022-03-27,REP-970,308030.72,42,4.5
2022-04-13,REP-159,316095.83,14,4.4
2023-03-18,REP-438,438889.91,49,2.8
2022-11-30,REP-378,311053.54,44,3.9
2022-03-14,REP-592,267760.2,14,1.4
2022-12-05,REP-969,170761.04,21,3.5
2023-04-26,REP-478,6884.32,8,1.8
2022-03-24,REP-665,337951.68,3,4.6
2022-04-05,REP-207,79596.43,35,2.5
2022-08-26,REP-869,464024.81,27,3.3
2022-07-09,REP-824,455639.35,30,4.4
2022-06-12,REP-364,284479.11,26,4.0
2022-09-20,REP-371,77083.78,22,3.5
2022-09-10,REP-843,193673.53,40,2.9
2022-05-15,REP-368,457252.32,36,4.3
2022-11-06,REP-522,312238.65,27,2.0
2023-04-18,REP-687,293912.0,43,3.5
2022-07-26,REP-945,19424.44,45,2.5
2022-06-29,REP-296,361111.29,44,2.8
2022-09-08,REP-219,350870.11,38,1.4
2022-02-07,REP-623,383802.03,17,1.3
2022-09-13,REP-793,408180.15,26,3.5
2022-12-17,REP-232,412386.06,26,1.5
2022-05-30,REP-586,283329.04,37,2.1
2022-09-28,REP-402,191387.62,38,3.1
2023-04-19,REP-526,250535.53,44,2.2
2022-02-19,REP-459,220108.91,47,2.9
2022-11-17,REP-455,238425.01,23,4.4
2022-12-01,REP-441,63189.73,49,2.1
2023-01-13,REP-629,296652.22,39,5.0
2022-07-16,REP-225,353974.1,20,4.3
2022-12-16,REP-529,404761.85,18,4.8
2022-06-04,REP-823,106495.1,3,4.4
2022-09-08,REP-209,206656.71,50,4.2
2023-01-08,REP-972,51194.79,23,4.4
2022-02-14,REP-850,185300.79,1,1.7
2022-06-10,REP-427,191998.93,1,2.7
2022-03-18,REP-371,258350.95,7,3.0
2022-11-01,REP-766,175619.99,48,2.8
2023-04-10,REP-235,463271.86,29,4.7
2022-03-12,REP-114,284361.73,32,3.5
2023-03-04,REP-728,259756.63,40,3.7
2022-10-25,REP-759,158072.79,18,1.7
2022-04-12,REP-844,116893.63,33,3.0
2022-04-02,REP-875,214370.63,11,4.2
2022-12-15,REP-992,479588.29,29,4.8
2022-02-10,REP-805,452898.53,47,1.9
2022-01-02,REP-122,135010.7,23,3.4
2022-05-14,REP-343,212577.58,33,3.4
2022-11-12,REP-877,29499.47,35,3.6
2022-08-13,REP-653,105595.06,31,3.6
2022-12-07,REP-165,141820.56,12,1.4
2022-09-21,REP-695,28624.95,24,4.5
2022-05-18,REP-860,225448.7,23,2.2
2022-03-30,REP-585,132381.24,39,3.9
2022-01-28,REP-172,351482.18,43,3.4
2022-04-11,REP-499,469142.23,4,4.0
2022-05-13,REP-124,444079.8,44,2.5
2022-03-28,REP-437,303713.31,16,1.8
2022-04-03,REP-139,135246.82,36,4.9
2022-03-24,REP-230,426647.09,17,1.2
2022-12-21,REP-828,37356.71,14,1.5
2023-01-10,REP-682,260722.27,22,1.9
2023-04-04,REP-437,149003.79,49,3.0
2022-05-20,REP-675,298241.68,34,3.0
2022-03-27,REP-123,220055.89,4,3.9
2023-01-02,REP-486,306057.5,43,3.1
2022-07-04,REP-682,375670.59,30,1.8
2022-12-09,REP-360,482044.03,22,4.1
2022-04-21,REP-157,136882.12,8,2.0
2023-03-02,REP-528,82292.54,47,1.8
2023-02-15,REP-785,279389.11,19,4.3
2022-02-26,REP-969,105496.29,10,3.6
2023-01-08,REP-871,109957.24,37,2.1
2023-03-22,REP-726,422101.52,10,2.9
2023-02-21,REP-609,141785.9,6,1.5
2022-03-25,REP-250,489946.46,6,2.0
2022-03-26,REP-402,295434.4,35,2.3
2022-12-11,REP-412,188324.67,4,4.3
2022-11-07,REP-889,348139.69,30,3.4
2022-05-13,REP-639,145173.72,8,1.7
2022-12-21,REP-567,59052.75,33,1.9
2022-06-14,REP-824,43149.97,42,1.5
2022-07-07,REP-908,185858.45,1,4.6
2022-10-13,REP-685,13652.74,21,2.2
2022-09-28,REP-628,366255.81,36,3.2
2022-05-24,REP-424,142049.02,39,1.8
2022-08-06,REP-846,377074.35,41,3.6
2022-12-19,REP-116,414730.82,47,2.3
2022-10-21,REP-536,243107.6,44,1.2
2022-10-20,REP-235,238773.85,25,3.0
2022-05-26,REP-993,163906.09,22,4.4
2022-08-11,REP-835,478298.61,34,1.6
2022-11-06,REP-254,488527.41,24,4.6
2022-08-12,REP-830,370373.98,36,3.7
2023-01-27,REP-993,236192.85,12,1.4
2023-02-28,REP-431,69383.01,8,4.1
2022-12-23,REP-106,298228.64,2,1.8
2022-08-10,REP-134,165151.76,24,2.5
2022-12-22,REP-544,415905.59,7,4.5
2022-03-28,REP-184,459817.85,21,4.9
2022-03-13,REP-119,15409.58,48,3.5
2022-04-13,REP-867,194440.23,38,4.6
2022-12-16,REP-907,83737.65,13,3.4
2022-05-11,REP-223,333089.26,40,1.0
2022-12-26,REP-328,429636.59,48,5.0
2022-11-01,REP-503,216694.13,6,1.5
2022-05-19,REP-384,81018.57,38,3.1
2022-02-26,REP-981,483311.56,19,3.6
2022-06-22,REP-202,43085.25,39,3.7
2023-02-14,REP-628,130818.23,15,1.3
2022-05-22,REP-937,347874.73,22,4.7
2022-11-21,REP-911,210272.04,29,2.1
2022-10-04,REP-301,392275.29,20,4.5
2022-09-17,REP-229,46949.86,38,2.8
2023-04-24,REP-950,226747.85,10,3.1
2023-01-11,REP-151,175907.17,11,3.0
2022-03-24,REP-360,474754.98,50,4.7
2023-03-01,REP-355,304642.43,7,3.7
2022-09-05,REP-693,242159.89,23,4.3
2022-12-16,REP-822,373585.96,47,2.0
2022-07-16,REP-690,129303.38,31,2.6
2023-03-09,REP-785,262555.53,50,1.7
2023-01-27,REP-849,178270.42,38,2.9
2022-07-21,REP-245,457716.51,31,4.8
2022-08-28,REP-388,416107.36,38,3.5
2022-11-18,REP-552,111656.55,31,4.9
2022-04-20,REP-960,129733.49,4,4.7
2023-03-07,REP-227,188646.6,32,1.2
2022-06-04,REP-617,399496.57,44,1.5
2022-06-20,REP-524,40669.16,17,1.1
2022-03-31,REP-573,393628.01,35,4.1
2022-09-24,REP-334,49439.31,40,2.1
2022-08-08,REP-164,272720.53,30,2.5
2022-04-13,REP-768,94929.73,35,3.5
2022-02-23,REP-759,312545.97,29,3.0
2022-08-13,REP-124,317330.94,47,2.3
2022-03-01,REP-838,162089.93,6,3.9
2023-01-23,REP-657,263727.69,9,1.2
2022-10-05,REP-807,493566.55,34,3.1
2022-04-28,REP-542,81033.1,32,2.1
2022-07-11,REP-964,463058.23,28,4.3
2022-08-07,REP-218,241994.66,33,1.3
2022-04-01,REP-435,426957.28,42,4.2
2022-07-23,REP-676,12494.29,16,2.3
2022-04-15,REP-817,303334.37,19,2.8
2022-06-20,REP-469,29385.96,38,4.5
2023-03-24,REP-324,338236.14,45,1.6
2023-02-08,REP-693,325092.48,9,2.7
2023-04-01,REP-380,301558.33,42,4.0
2022-07-25,REP-406,24084.44,16,3.9
2022-11-27,REP-558,216003.9,9,1.3
2022-05-25,REP-314,313909.28,1,4.7
2022-08-14,REP-481,263782.39,5,4.1
2022-07-16,REP-410,474189.58,14,3.5
2022-12-25,REP-247,458276.35,26,3.2
2023-03-29,REP-615,24336.83,7,4.5
2023-03-15,REP-139,306974.61,23,1.7
2022-02-17,REP-663,48476.43,7,4.3
2022-06-07,REP-367,315365.41,21,3.7
2023-01-08,REP-513,474614.0,6,4.3
2023-02-08,REP-233,494543.01,43,2.7
2022-03-29,REP-622,95381.03,11,3.9
2022-06-29,REP-786,415404.56,10,4.5
2022-11-16,REP-533,72020.18,2,4.5
2022-01-07,REP-780,370198.11,43,1.4
2023-03-29,REP-885,25819.55,5,4.0
2023-02-16,REP-675,299538.13,1,1.2
2022-12-15,REP-992,282689.85,25,4.1
2023-01-06,REP-837,191722.74,48,4.5
2022-01-06,REP-318,118203.93,50,1.5
2022-03-22,REP-529,226438.09,49,4.5
2022-03-01,REP-188,96892.53,1,1.2
2022-07-26,REP-107,57691.1,17,2.7
2022-04-18,REP-407,32959.7,14,2.6
2022-06-28,REP-368,306062.64,6,3.9
2022-01-05,REP-743,182865.87,38,4.1
2022-09-10,REP-996,487085.99,2,3.0
2022-12-05,REP-685,55571.3,23,3.3
2022-09-18,REP-216,47676.92,5,1.3
2022-05-29,REP-103,383787.83,38,4.1
2022-06-03,REP-337,343327.87,28,3.5
2023-01-24,REP-878,359468.45,6,2.1
2022-01-23,REP-432,188321.57,50,2.7
2022-04-02,REP-728,330382.36,39,3.6
2022-08-06,REP-141,136682.11,27,2.5
2022-02-23,REP-784,389979.68,42,3.8
2022-02-01,REP-108,148757.03,50,1.5
2022-12-12,REP-446,171292.18,42,4.8
2022-03-26,REP-724,168186.44,16,3.7
2022-03-14,REP-325,403348.22,27,2.8
2022-03-27,REP-604,57013.74,13,2.9
2023-04-11,REP-910,302303.7,46,4.0
2022-07-01,REP-654,324767.71,39,3.2
2022-05-19,REP-217,430523.64,34,4.8
2023-01-26,REP-370,431437.95,18,2.4
2023-04-04,REP-723,391043.74,49,1.7
2022-08-29,REP-858,13134.74,8,3.3
2022-02-01,REP-920,71609.71,37,1.1
2022-07-19,REP-868,142307.87,15,4.8
2022-11-08,REP-186,264324.0,27,1.7
2022-10-25,REP-202,344958.36,23,4.1
2022-10-15,REP-856,325367.58,17,4.4
2022-07-18,REP-563,84899.99,35,3.7
2023-03-09,REP-364,426904.27,9,4.8
2022-08-17,REP-353,60490.7,7,3.0
2023-03-07,REP-123,82598.3,34,1.5
2022-11-16,REP-186,459483.53,15,3.2
2022-12-24,REP-169,242930.2,14,3.5
2022-04-05,REP-285,151667.25,5,2.0
2022-06-25,REP-112,79387.21,45,3.1
2022-06-16,REP-851,272660.72,45,3.1
2022-10-10,REP-440,321476.31,44,3.8
2022-01-17,REP-533,38344.14,18,2.2
2022-04-01,REP-849,330583.68,21,3.1
2023-01-10,REP-181,488316.05,6,1.1
2022-03-25,REP-251,72984.95,35,2.2
2023-01-07,REP-580,435182.91,35,3.4
2022-03-22,REP-715,449695.68,20,2.0
2022-01-15,REP-108,380064.59,15,2.7
2022-07-06,REP-342,163642.67,7,2.1
2023-02-02,REP-111,63076.85,1,4.5
2022-05-01,REP-564,247461.04,28,3.9
2022-06-16,REP-131,386651.69,24,3.0
2022-04-30,REP-460,87505.3,35,4.9
2022-04-02,REP-448,233483.69,2,3.4
2022-02-23,REP-181,174531.07,4,1.1
2022-08-28,REP-103,436192.81,48,1.7
2022-03-22,REP-715,391499.2,18,4.5
2022-05-14,REP-776,51145.28,25,2.8
2023-03-31,REP-511,97744.63,26,3.4
2023-04-25,REP-978,102289.42,11,1.9
2022-06-19,REP-588,336819.4,5,3.3
2022-06-30,REP-553,126568.73,8,2.8
2022-08-04,REP-379,233848.28,34,4.3
2022-07-16,REP-335,261340.65,34,1.9
2022-10-16,REP-814,186681.01,38,1.7
2022-02-06,REP-606,322588.29,29,3.7
2022-02-11,REP-727,215891.74,6,1.4
2022-06-11,REP-229,113867.04,30,1.0
2022-03-11,REP-118,119020.78,25,4.8
2022-12-13,REP-628,443676.0,49,3.0
2022-10-07,REP-850,390100.74,28,2.4
2022-10-26,REP-314,181760.66,50,1.5
2023-03-26,REP-410,361372.41,34,2.4
2022-09-21,REP-633,126840.45,37,4.0
2022-11-01,REP-166,185507.2,45,3.3
2022-02-21,REP-155,301255.19,13,2.8
2022-12-06,REP-130,46175.1,40,2.3
2022-10-09,REP-933,229016.59,32,3.8
2023-01-12,REP-378,53198.24,1,4.4
2022-06-06,REP-212,31886.12,19,4.4
2023-03-18,REP-749,186241.21,24,2.6
2022-09-29,REP-687,136972.15,4,3.0
2023-03-10,REP-573,249360.21,24,3.6
2022-03-05,REP-792,454225.55,14,1.4
2023-02-24,REP-354,324655.77,14,1.6
2023-03-23,REP-583,348759.34,30,4.8
2022-08-30,REP-650,462964.98,13,2.0
2023-03-29,REP-603,174850.79,8,3.9
2022-03-18,REP-568,16582.69,46,5.0
2023-01-10,REP-545,127006.26,34,3.7
2022-09-07,REP-200,451198.93,34,2.8
2023-01-14,REP-568,45581.04,44,3.0
2023-04-22,REP-636,431800.05,23,2.3
2022-09-30,REP-569,427083.02,17,4.7
2022-02-11,REP-509,474909.92,16,2.8
2023-01-28,REP-706,275038.71,10,1.4
2022-02-14,REP-351,260037.11,16,4.7
2022-09-17,REP-726,92046.41,7,2.7
2022-10-03,REP-334,175080.06,10,2.1
2022-10-17,REP-511,121760.21,7,2.6
2022-03-07,REP-579,493568.51,32,1.2
2023-01-03,REP-184,118217.2,1,2.4
2023-04-29,REP-823,86627.89,41,4.0
2022-12-23,REP-929,363246.04,21,1.6
2022-07-17,REP-471,14168.54,1,4.2
2022-09-16,REP-749,48257.32,46,4.6
2022-12-27,REP-266,394715.03,40,1.9
2023-02-05,REP-871,225139.04,21,3.2
2022-07-01,REP-370,140305.16,5,3.0
2022-02-02,REP-130,200672.32,4,3.9
2023-02-28,REP-785,350275.36,42,3.8
2022-08-30,REP-576,60835.33,8,2.3
2023-03-26,REP-806,62887.78,38,1.6
2022-09-19,REP-652,274049.81,31,1.1
2022-03-25,REP-912,125382.11,40,1.6
2022-10-13,REP-213,238239.93,39,4.8
2022-07-01,REP-401,462586.09,26,2.4
2023-01-31,REP-159,433954.63,40,3.5
2022-05-10,REP-264,494498.97,48,4.8
2022-04-30,REP-598,452682.56,49,4.7
2023-03-29,REP-294,210311.67,25,4.7
2022-06-24,REP-800,143466.45,19,4.3
2022-09-07,REP-283,496541.75,19,1.3
2022-11-01,REP-674,334652.62,43,3.0
2023-02-01,REP-527,470258.5,2,2.5
2023-02-18,REP-801,20192.81,42,3.8
